batch_size,hidden_size,num_epochs,learning_rate,final_train_loss,final_val_loss
32,256,8990,0.0001,0.012843597274787186,0.013161102204083355
32,256,9000,0.0001,0.012974375204735433,0.013261339960693012
32,256,9010,0.0001,0.01298524165644231,0.013214078272273968
32,256,9020,0.0001,0.01294282256040714,0.013101305735325969
32,256,9030,0.0001,0.012894496761865637,0.013184242133522919
32,256,9040,0.0001,0.013040114355149233,0.013121007746451547
32,256,9050,0.0001,0.012993049341166307,0.01310419118007458
32,256,9060,0.0001,0.012918232449002287,0.013191762477907812
32,256,9070,0.0001,0.012805756118303447,0.013180187476318996
32,256,9080,0.0001,0.01273299269663492,0.013111655238413915
32,256,9090,0.0001,0.012784025038814649,0.013156068653649117
32,256,9100,0.0001,0.012731981659369214,0.01319444476419401
32,256,9110,0.0001,0.012935613131219893,0.013196884992015934
32,256,9120,0.0001,0.013220275369120245,0.013220531182713383
32,256,9130,0.0001,0.013224428395294387,0.01315743844614539
32,256,9140,0.0001,0.013081206532533503,0.013089288172503226
32,256,9150,0.0001,0.012798944151913441,0.013153967036820915
32,256,9160,0.0001,0.013291466549136707,0.013137626046859802
32,256,9170,0.0001,0.013376872505609524,0.013197809783131795
32,256,9180,0.0001,0.012841484641872297,0.013219400264290223
32,256,9190,0.0001,0.012793879544350198,0.013132680691453307
32,256,9200,0.0001,0.012980634157079184,0.013175170840166802
32,256,9210,0.0001,0.013198474028781545,0.013174305596758966
32,256,9220,0.0001,0.013110644065854455,0.013185991869027438
32,256,9230,0.0001,0.013134800871789325,0.013117395304794135
32,256,9240,0.0001,0.012923779893315987,0.013131708594030948
32,256,9250,0.0001,0.012927469338903803,0.01314483455679172
32,256,9260,0.0001,0.013007488672334203,0.013171272840367135
32,256,9270,0.0001,0.013079098450260429,0.013257479164993398
32,256,9280,0.0001,0.012847626284253936,0.013102251536103055
32,256,9290,0.0001,0.012808178090928551,0.013127824982961714
32,256,9300,0.0001,0.013075830742993944,0.013205677795520777
32,256,9310,0.0001,0.012838417672321885,0.013107690114251391
32,256,9320,0.0001,0.013211071352663917,0.013155089508270332
32,256,9330,0.0001,0.01283103534523846,0.013118226760306993
32,256,9340,0.0001,0.012832961939845879,0.013097169447088346
32,256,9350,0.0001,0.013115415602302916,0.013178058395642121
32,256,9360,0.0001,0.01291049423849687,0.013201947779471958
32,256,9370,0.0001,0.01307739246701842,0.013167912957937697
32,256,9380,0.0001,0.01289239788684725,0.013114146249751076
32,256,9390,0.0001,0.012768127798577628,0.013090397032002174
32,256,9400,0.0001,0.012864200553206698,0.0131884167564618
32,256,9410,0.0001,0.013052725836357481,0.013151009502011356
32,256,9420,0.0001,0.01293274166604557,0.013172620468199513
32,256,9430,0.0001,0.012844706215045906,0.013096698328006737
32,256,9440,0.0001,0.012984004199782007,0.01315256287892833
32,256,9450,0.0001,0.013256307334702308,0.013224098990024698
32,256,9460,0.0001,0.012906980643729542,0.013249277901799137
32,256,9470,0.0001,0.012878310133008128,0.013182251144802466
32,256,9480,0.0001,0.012779203345448888,0.013160248888924914
32,256,9490,0.0001,0.0129226805475139,0.013163010227823362
32,256,9500,0.0001,0.013159691590481566,0.01320789438798438
32,256,9510,0.0001,0.01311436102112156,0.013180293911441704
32,256,9520,0.0001,0.01290239940684786,0.01320743300508724
32,256,9530,0.0001,0.012694028929625872,0.013190080814356367
32,256,9540,0.0001,0.012725017402378162,0.013218806605119112
32,256,9550,0.0001,0.012983274957902843,0.013114968184625738
32,256,9560,0.0001,0.01306422103269747,0.013120485721847376
32,256,9570,0.0001,0.013090487418765574,0.013075332470465956
32,256,9580,0.0001,0.01294526050816936,0.013179193169496726
32,256,9590,0.0001,0.012923144672220855,0.01310537915318944
32,256,9600,0.0001,0.012884582454008529,0.013227331513075329
32,256,9610,0.0001,0.013031125309137338,0.013144287069258992
32,256,9620,0.0001,0.012978683682301243,0.01315789736042767
32,256,9630,0.0001,0.01282088633594093,0.01304954686100436
32,256,9640,0.0001,0.013231155894598893,0.013117628265578935
32,256,9650,0.0001,0.013178994002827408,0.013136474684076018
32,256,9660,0.0001,0.012869102629696384,0.013160635078708157
32,256,9670,0.0001,0.012999635081762688,0.013183828366017497
32,256,9680,0.0001,0.013077484129946394,0.013136545549996815
32,256,9690,0.0001,0.012560304323582211,0.013145841893996214
32,256,9700,0.0001,0.01302697987619714,0.013195395559137565
32,256,9710,0.0001,0.013143100810422678,0.013163064878970775
32,256,9720,0.0001,0.013044453959675665,0.013112408658042224
32,256,9730,0.0001,0.012814337514031117,0.01307178699456188
32,256,9740,0.0001,0.012967688946513952,0.013168261972089262
32,256,9750,0.0001,0.01281012475686209,0.013112979965471545
32,256,9760,0.0001,0.012812237461103652,0.013071565372324406
32,256,9770,0.0001,0.013407820805140996,0.01307312167335025
32,256,9780,0.0001,0.01262465167965911,0.013117333544686633
32,256,9790,0.0001,0.012639945393318159,0.013138733206390033
32,256,9800,0.0001,0.012927220027722598,0.013106547885749277
32,256,9810,0.0001,0.012867342317945587,0.013137491928275236
32,256,9820,0.0001,0.01289455474433805,0.013188709208017874
32,256,9830,0.0001,0.013193800004048342,0.013121346125631353
32,256,9840,0.0001,0.012928815495377688,0.013072296244999207
32,256,9850,0.0001,0.012856075350659812,0.013244598526426277
32,256,9860,0.0001,0.012862019945971293,0.013107010175567526
32,256,9870,0.0001,0.013047574369208297,0.013207266749773483
32,256,9880,0.0001,0.013114461622300764,0.013223855983970207
32,256,9890,0.0001,0.013144072208398671,0.013175430496154134
32,256,9900,0.0001,0.013037769641539722,0.013190347965660314
32,256,9910,0.0001,0.012925796809909901,0.013094888080936331
32,256,9920,0.0001,0.01276737775987817,0.013100260201695184
32,256,9930,0.0001,0.01269502460108805,0.01304209988369041
32,256,9940,0.0001,0.012736517230876165,0.013160545976759305
32,256,9950,0.0001,0.012786142002277614,0.01309506710635002
32,256,9960,0.0001,0.01277302661034354,0.013155305477501784
32,256,9970,0.0001,0.012901361597624467,0.013150363359356291
32,256,9980,0.0001,0.012689930309400908,0.013155378596491168
32,256,9990,0.0001,0.012965959828974643,0.013163947545024505
32,256,10000,0.0001,0.0130303932936695,0.013180854226011117
32,512,10,0.0001,0.027843974730411558,0.026282646510278295
32,512,20,0.0001,0.025170691168706058,0.023855772731606096
32,512,30,0.0001,0.023987976508113174,0.022912512797715882
32,512,40,0.0001,0.02312994584506398,0.022012059467002815
32,512,50,0.0001,0.022149595874208852,0.021392953610576398
32,512,60,0.0001,0.021868972710987932,0.020894406582981216
32,512,70,0.0001,0.021416543923823788,0.020678804406497678
32,512,80,0.0001,0.021106526190394645,0.020379163422438777
32,512,90,0.0001,0.02073590894773831,0.01997276138530548
32,512,100,0.0001,0.02046150161479182,0.019471220680264405
32,512,110,0.0001,0.019967030179513623,0.01924344556463077
32,512,120,0.0001,0.019835295852607918,0.01880262921844898
32,512,130,0.0001,0.01929482767517379,0.01849512301190191
32,512,140,0.0001,0.019364921156015385,0.018273736419375807
32,512,150,0.0001,0.019002367597668386,0.017945650952774624
32,512,160,0.0001,0.018662341911125625,0.01768026465558199
32,512,170,0.0001,0.018703376148833488,0.017595789155324993
32,512,180,0.0001,0.0185100967533218,0.01737414542829626
32,512,190,0.0001,0.01818573953791703,0.01718114716240803
32,512,200,0.0001,0.01813279753815815,0.017085886182157752
32,512,210,0.0001,0.018031962517510356,0.016933414385568626
32,512,220,0.0001,0.017994179828520415,0.016735267121849102
32,512,230,0.0001,0.017671252551938955,0.016764244003685022
32,512,240,0.0001,0.017883889226312188,0.01667364909187545
32,512,250,0.0001,0.017631419577699,0.016418271014816636
32,512,260,0.0001,0.017061746506024503,0.016369279575692775
32,512,270,0.0001,0.01738763320987282,0.016304454603537463
32,512,280,0.0001,0.017622256655596538,0.016302472171597346
32,512,290,0.0001,0.01725655348657649,0.016146549218899558
32,512,300,0.0001,0.017278793428900204,0.01617987442143489
32,512,310,0.0001,0.01720850876404107,0.016043611228726315
32,512,320,0.0001,0.01720038895379075,0.016021822916758632
32,512,330,0.0001,0.016850746491479666,0.01587829420009555
32,512,340,0.0001,0.016940002123819138,0.01568843010715392
32,512,350,0.0001,0.016817340737359528,0.015788985257683623
32,512,360,0.0001,0.016573736925061214,0.01581687716905467
32,512,370,0.0001,0.016677095858416882,0.015689009194583613
32,512,380,0.0001,0.017036842400334467,0.015636024036847346
32,512,390,0.0001,0.016791264732374404,0.01564987122557049
32,512,400,0.0001,0.01644533967978323,0.015584068864941857
32,512,410,0.0001,0.016646838003129615,0.01556143252479978
32,512,420,0.0001,0.01663291873308449,0.01549967769208043
32,512,430,0.0001,0.016528099159867027,0.015456841339450736
32,512,440,0.0001,0.016517277955764364,0.015489090738338153
32,512,450,0.0001,0.016542490995621526,0.015503309618307513
32,512,460,0.0001,0.016280340230504065,0.01539767999202013
32,512,470,0.0001,0.01623964272194931,0.015291351804664302
32,512,480,0.0001,0.01619029980910946,0.01528442779547783
32,512,490,0.0001,0.01618029721309502,0.015213827777442453
32,512,500,0.0001,0.016143905895576696,0.015256019101750642
32,512,510,0.0001,0.016144607411758643,0.01527436637201684
32,512,520,0.0001,0.016094888493223054,0.01519199053240395
32,512,530,0.0001,0.016117894850850627,0.015132741986338748
32,512,540,0.0001,0.016040333104472712,0.015145881101489067
32,512,550,0.0001,0.015881272689062344,0.015205437598107423
32,512,560,0.0001,0.01597385983547314,0.015139608717153426
32,512,570,0.0001,0.01595036639002533,0.015039254500485924
32,512,580,0.0001,0.015926387189547135,0.015046459695885535
32,512,590,0.0001,0.015894365674231192,0.015001705135971178
32,512,600,0.0001,0.015814570123146347,0.014987719757685754
32,512,610,0.0001,0.01581327501007843,0.015016126706708207
32,512,620,0.0001,0.01599131938257546,0.01501534076806109
32,512,630,0.0001,0.015728031181173982,0.014916446446298772
32,512,640,0.0001,0.015635127731531664,0.014957006309002508
32,512,650,0.0001,0.015767244579315318,0.014846021187487648
32,512,660,0.0001,0.015882246599775173,0.01487904612186434
32,512,670,0.0001,0.01571204082090693,0.014837263330947363
32,512,680,0.0001,0.015645052552940547,0.01479826802916532
32,512,690,0.0001,0.015428525890902304,0.01476922919607709
32,512,700,0.0001,0.01565068696892496,0.014830016754730299
32,512,710,0.0001,0.015541893505456672,0.01486076916035216
32,512,720,0.0001,0.01563642652505597,0.0147829629789924
32,512,730,0.0001,0.015571254531748967,0.014772551972012332
32,512,740,0.0001,0.015438843318780872,0.014783993440651738
32,512,750,0.0001,0.015467796507301686,0.01475273148364115
32,512,760,0.0001,0.015197241118410093,0.014665068623378026
32,512,770,0.0001,0.015536381017327048,0.01473682839016727
32,512,780,0.0001,0.015333073865826073,0.014747903971042175
32,512,790,0.0001,0.015557657772393926,0.014730695655414891
32,512,800,0.0001,0.015189523101505096,0.014719171063185519
32,512,810,0.0001,0.01524375761600305,0.014584491895633754
32,512,820,0.0001,0.01514730589867812,0.014675696791194412
32,512,830,0.0001,0.015202858085852092,0.014597980838317799
32,512,840,0.0001,0.015168950389622338,0.014618711944620682
32,512,850,0.0001,0.015190732651094638,0.014597122834011196
32,512,860,0.0001,0.015053904291315725,0.014662964773815792
32,512,870,0.0001,0.015146985878307918,0.014494867336541805
32,512,880,0.0001,0.015009664427040704,0.014517378871325062
32,512,890,0.0001,0.014894425004916327,0.014505961470663808
32,512,900,0.0001,0.015251034556906386,0.014505813825533901
32,512,910,0.0001,0.01501276053455648,0.014524192004322225
32,512,920,0.0001,0.015101534016919474,0.014567865563076656
32,512,930,0.0001,0.014916958831478913,0.01449508251272565
32,512,940,0.0001,0.015002155592930003,0.014499158037248917
32,512,950,0.0001,0.01494360228295334,0.01451789099300142
32,512,960,0.0001,0.014990652458950128,0.01442753369858952
32,512,970,0.0001,0.0150488448498416,0.014491872365818274
32,512,980,0.0001,0.01483116231459301,0.014461505714820203
32,512,990,0.0001,0.014749770957560847,0.014402415505793418
32,512,1000,0.0001,0.014962549883815209,0.014448122890039822
32,512,1010,0.0001,0.01478571819316767,0.014340417260328494
32,512,1020,0.0001,0.014685256043917762,0.01446476354625678
32,512,1030,0.0001,0.014824651644302276,0.014350817392389066
32,512,1040,0.0001,0.014622534405138481,0.014350953239410725
32,512,1050,0.0001,0.014582108685856836,0.014426981143685928
32,512,1060,0.0001,0.01432883753940561,0.014444299107295456
32,512,1070,0.0001,0.0145477383281359,0.014345217044729594
32,512,1080,0.0001,0.014557164924573845,0.014316632245630677
32,512,1090,0.0001,0.014645562419582248,0.014277758137790657
32,512,1100,0.0001,0.01459137183620189,0.014366430059628456
32,512,1110,0.0001,0.014395691417728264,0.014239460164803085
32,512,1120,0.0001,0.014461515279776158,0.014280937925208865
32,512,1130,0.0001,0.014697673797803061,0.01429220994194262
32,512,1140,0.0001,0.014752557961763385,0.014277037139575293
32,512,1150,0.0001,0.014417686848136997,0.014237812036998147
32,512,1160,0.0001,0.01451958533726975,0.01421773848103514
32,512,1170,0.0001,0.014443391477546494,0.014308052796333638
32,512,1180,0.0001,0.014604255956489617,0.014235474372599843
32,512,1190,0.0001,0.014278823075738595,0.014209767246382987
32,512,1200,0.0001,0.014500228150113929,0.014205814989926253
32,512,1210,0.0001,0.014360105679971645,0.014245950564026312
32,512,1220,0.0001,0.014448828925939045,0.01424465467950012
32,512,1230,0.0001,0.01454744454579228,0.014313895263461046
32,512,1240,0.0001,0.014553704427420702,0.01418697664831403
32,512,1250,0.0001,0.014508139566239173,0.014175897081866534
32,512,1260,0.0001,0.014651409201568535,0.014184858218876556
32,512,1270,0.0001,0.014241237988128964,0.014185416792808141
32,512,1280,0.0001,0.014414969140855306,0.01406999725815901
32,512,1290,0.0001,0.014554767628940112,0.014115134302900869
32,512,1300,0.0001,0.014162646726800916,0.01421841821230655
32,512,1310,0.0001,0.014336216640485455,0.014195923388459796
32,512,1320,0.0001,0.01410168339243603,0.01412262664253795
32,512,1330,0.0001,0.014310904894700717,0.014079135029239164
32,512,1340,0.0001,0.014167341585036701,0.014150456456247896
32,512,1350,0.0001,0.014300436498821434,0.014149324325885315
32,512,1360,0.0001,0.014339453809745854,0.014128612622813888
32,512,1370,0.0001,0.014401499862646118,0.014091684844946757
32,512,1380,0.0001,0.01434656650773545,0.014135935006248379
32,512,1390,0.0001,0.014012012009140047,0.014140566245664937
32,512,1400,0.0001,0.014266288356297126,0.014129911821872386
32,512,1410,0.0001,0.014004665738709385,0.014064923579515849
32,512,1420,0.0001,0.014149257073615,0.014091217276278281
32,512,1430,0.0001,0.014325189773050388,0.014046791700979768
32,512,1440,0.0001,0.014161747348386818,0.014038080662716685
32,512,1450,0.0001,0.014267089049162698,0.014076199097859808
32,512,1460,0.0001,0.014416682450365707,0.014007479505507707
32,512,1470,0.0001,0.014096081012317858,0.014110905041015304
32,512,1480,0.0001,0.0141921714844928,0.014031706007775
32,512,1490,0.0001,0.014360785472086536,0.014023552050887237
32,512,1500,0.0001,0.014191381665888188,0.01400468872217502
32,512,1510,0.0001,0.014116383919846959,0.01399966130464228
32,512,1520,0.0001,0.01411528471669822,0.013919089713406354
32,512,1530,0.0001,0.014104445360975923,0.014001034899700157
32,512,1540,0.0001,0.01427300568441789,0.013970866535005351
32,512,1550,0.0001,0.01405282271312676,0.01395906535217205
32,512,1560,0.0001,0.014092773437516304,0.013976970809515907
32,512,1570,0.0001,0.01376929034680715,0.013971675248352982
32,512,1580,0.0001,0.013758467469584498,0.013866565625415099
32,512,1590,0.0001,0.013863763668018045,0.013997975724655729
32,512,1600,0.0001,0.014212744624335603,0.013941571364529007
32,512,1610,0.0001,0.013970674510792517,0.01399708948785431
32,512,1620,0.0001,0.014112697217279242,0.013934397016647861
32,512,1630,0.0001,0.013779605096878578,0.013920405627468267
32,512,1640,0.0001,0.013987919723276758,0.013934154689767475
32,512,1650,0.0001,0.01386056100048891,0.013967274594645312
32,512,1660,0.0001,0.014050721042102745,0.013901318472252924
32,512,1670,0.0001,0.013963186438857727,0.013906074179474703
32,512,1680,0.0001,0.013974866644363173,0.013864926766099888
32,512,1690,0.0001,0.01381022911070473,0.013868074355785243
32,512,1700,0.0001,0.013880177178874579,0.013853884761640598
32,512,1710,0.0001,0.013957463039790384,0.013852532269782895
32,512,1720,0.0001,0.013871742705906246,0.013884867553692717
32,512,1730,0.0001,0.013734206290308313,0.013844557797869741
32,512,1740,0.0001,0.01375182139884917,0.01379890093685628
32,512,1750,0.0001,0.013919396863952768,0.013860534473960837
32,512,1760,0.0001,0.01374647746787812,0.01381356637176598
32,512,1770,0.0001,0.013843292994037498,0.01385953907720647
32,512,1780,0.0001,0.013795485795440899,0.013837247639569132
32,512,1790,0.0001,0.013850852716673386,0.013772238464822676
32,512,1800,0.0001,0.013868810898365547,0.013800309279600085
32,512,1810,0.0001,0.013792785479640282,0.01377865443551124
32,512,1820,0.0001,0.013951087690465951,0.013781618054419366
32,512,1830,0.0001,0.013807101114051869,0.013688313969976256
32,512,1840,0.0001,0.0137733943246843,0.013785122881549936
32,512,1850,0.0001,0.013867811008440065,0.013706482727259528
32,512,1860,0.0001,0.013938657931282432,0.013734564465759363
32,512,1870,0.0001,0.013739607327452635,0.013666128080875072
32,512,1880,0.0001,0.013812864280796937,0.013727327458983425
32,512,1890,0.0001,0.013713480840504366,0.013698599724237315
32,512,1900,0.0001,0.013641515031408038,0.013707024118492957
32,512,1910,0.0001,0.01365394046411929,0.013679751646440622
32,512,1920,0.0001,0.013982713063547075,0.013742836375261238
32,512,1930,0.0001,0.013868197627544925,0.013749284328136381
32,512,1940,0.0001,0.013633080776495537,0.013674159400067476
32,512,1950,0.0001,0.01367107772673898,0.013676507695370627
32,512,1960,0.0001,0.013680382203759067,0.013722652150521372
32,512,1970,0.0001,0.013572939740864792,0.013670041502400516
32,512,1980,0.0001,0.013812296964733553,0.013688610016681481
32,512,1990,0.0001,0.013701966032385826,0.0136365495077192
32,512,2000,0.0001,0.013509364372742907,0.01364744965832957
32,512,2010,0.0001,0.013576996883609754,0.013660604333480634
32,512,2020,0.0001,0.013755907465579474,0.013657586331841207
32,512,2030,0.0001,0.013727962135192602,0.013654799826898689
32,512,2040,0.0001,0.01348522377426632,0.013725607843020337
32,512,2050,0.0001,0.013448738943402302,0.013655442244263455
32,512,2060,0.0001,0.013486617854113652,0.01371600529723943
32,512,2070,0.0001,0.013551672455942344,0.01359407219824312
32,512,2080,0.0001,0.013900190416552306,0.013662247320710311
32,512,2090,0.0001,0.01366025245905379,0.013600392645330668
32,512,2100,0.0001,0.013482526401200493,0.013587047821764862
32,512,2110,0.0001,0.013364269312560819,0.013625482406353326
32,512,2120,0.0001,0.01385294871620785,0.013544228786041383
32,512,2130,0.0001,0.01360490548075941,0.01355282537736747
32,512,2140,0.0001,0.013488037878529249,0.013605557207229616
32,512,2150,0.0001,0.013319775046417959,0.013531275325369366
32,512,2160,0.0001,0.01356533530863161,0.013659887430644451
32,512,2170,0.0001,0.013482040538161145,0.013610221962058128
32,512,2180,0.0001,0.013605800027300805,0.013586759790940836
32,512,2190,0.0001,0.013746614427320024,0.013616183866222093
32,512,2200,0.0001,0.013706703546010692,0.013515265072862654
32,512,2210,0.0001,0.013508446522758096,0.013683476046085618
32,512,2220,0.0001,0.013623026933284635,0.013561977415170732
32,512,2230,0.0001,0.013712506292946229,0.013636958114314809
32,512,2240,0.0001,0.013715631379470784,0.013624159737152563
32,512,2250,0.0001,0.013496885216780642,0.013613519393005225
32,512,2260,0.0001,0.013497667851770211,0.013616673672758857
32,512,2270,0.0001,0.013529286709669122,0.013566445929352113
32,512,2280,0.0001,0.013472387603844803,0.013473797044574434
32,512,2290,0.0001,0.0136964213616608,0.013507511966971591
32,512,2300,0.0001,0.01343512658388466,0.013498739066928235
32,512,2310,0.0001,0.013467567606015982,0.013510133257729517
32,512,2320,0.0001,0.013652054715241332,0.013455763955368745
32,512,2330,0.0001,0.01339452757135327,0.013535142070959488
32,512,2340,0.0001,0.013513853508547046,0.013542889653985677
32,512,2350,0.0001,0.013308977885518216,0.013503059130731368
32,512,2360,0.0001,0.01343497011965422,0.013543593184819128
32,512,2370,0.0001,0.013387760830150522,0.013551447922811238
32,512,2380,0.0001,0.013471525451840927,0.0135324709280089
32,512,2390,0.0001,0.013384004952936256,0.013551743823107674
32,512,2400,0.0001,0.013508396033662284,0.013482368726071833
32,512,2410,0.0001,0.013285817360379112,0.013490365378916524
32,512,2420,0.0001,0.013511255212307498,0.013459035903052733
32,512,2430,0.0001,0.013302574380498616,0.01347122853825186
32,512,2440,0.0001,0.013494875420626717,0.013487805030817028
32,512,2450,0.0001,0.013420413370515246,0.01349631377280279
32,512,2460,0.0001,0.013392981710381138,0.013471968667215655
32,512,2470,0.0001,0.013541212054764286,0.013486390742249624
32,512,2480,0.0001,0.013365852650605484,0.013503657328574939
32,512,2490,0.0001,0.01344588195142913,0.013553019194135759
32,512,2500,0.0001,0.013316229847820243,0.013506915009535816
32,512,2510,0.0001,0.013240398714803894,0.013495191557568753
32,512,2520,0.0001,0.01331058945873634,0.013461916426839266
32,512,2530,0.0001,0.013698379079153031,0.013501310517694232
32,512,2540,0.0001,0.0133239106709215,0.013449023290655239
32,512,2550,0.0001,0.013328381726432682,0.013451991863060727
32,512,2560,0.0001,0.01332120675414279,0.013458009113813852
32,512,2570,0.0001,0.013400802242058111,0.013505980864525102
32,512,2580,0.0001,0.013300585542159477,0.013463840909367305
32,512,2590,0.0001,0.013515778427996573,0.013448587362552835
32,512,2600,0.0001,0.013340703401249921,0.01344040318038396
32,512,2610,0.0001,0.013477070976448137,0.013498921842033686
32,512,2620,0.0001,0.013372880981366927,0.013432031550229116
32,512,2630,0.0001,0.013353326553539975,0.013442875361924088
32,512,2640,0.0001,0.013305460184372358,0.01345741418169966
32,512,2650,0.0001,0.013489536254277505,0.013428171738721918
32,512,2660,0.0001,0.013475210583183907,0.01347355201319836
32,512,2670,0.0001,0.013277228194119764,0.013370685238700246
32,512,2680,0.0001,0.013006816954398833,0.013375236974077455
32,512,2690,0.0001,0.013386226801254687,0.013414544268921995
32,512,2700,0.0001,0.013467524198639967,0.013408541528906625
32,512,2710,0.0001,0.013331742190982111,0.013376531321311362
32,512,2720,0.0001,0.013413327843912711,0.013429606455382301
32,512,2730,0.0001,0.01342365786196823,0.013408772582310257
32,512,2740,0.0001,0.01315039063903709,0.013434082363207528
32,512,2750,0.0001,0.013135572090435211,0.01341909837124129
32,512,2760,0.0001,0.013224381134240059,0.013374224561368274
32,512,2770,0.0001,0.013434175960312005,0.013401132247788937
32,512,2780,0.0001,0.013070402795314398,0.013411693535257115
32,512,2790,0.0001,0.013128337784541906,0.01336334053199234
32,512,2800,0.0001,0.013217028784738849,0.0134154826638545
32,512,2810,0.0001,0.013210212999314918,0.013326401574187404
32,512,2820,0.0001,0.01339388903458674,0.013301311495945704
32,512,2830,0.0001,0.013453397816312,0.013392394591594628
32,512,2840,0.0001,0.013126078320573404,0.013379338498361506
32,512,2850,0.0001,0.013034040919409278,0.013378081497569532
32,512,2860,0.0001,0.013211909773264334,0.013400374993063737
32,512,2870,0.0001,0.013364790602540292,0.013382412212612067
32,512,2880,0.0001,0.012912118118623153,0.013327650233745315
32,512,2890,0.0001,0.013062309816121012,0.01328109167353555
32,512,2900,0.0001,0.013062188389590846,0.013300954827868002
32,512,2910,0.0001,0.0130126857151903,0.0133102037516874
32,512,2920,0.0001,0.013259239168735771,0.013362465458861085
32,512,2930,0.0001,0.013209711199858648,0.013306835011526226
32,512,2940,0.0001,0.0131736118876308,0.013278585944048182
32,512,2950,0.0001,0.013241626982550653,0.013277603898961992
32,512,2960,0.0001,0.013303355413694873,0.013370210337391587
32,512,2970,0.0001,0.01325752946224137,0.013356932747995228
32,512,2980,0.0001,0.012881783047116298,0.013294566089214196
32,512,2990,0.0001,0.013224748067182837,0.01337854322208718
32,512,3000,0.0001,0.013200876474201158,0.013322144002535717
32,512,3010,0.0001,0.012999085155142476,0.013360392611359925
32,512,3020,0.0001,0.013167022484919175,0.013382373271941098
32,512,3030,0.0001,0.013236698327704252,0.013413224580766853
32,512,3040,0.0001,0.013154362903039748,0.013286803804305443
32,512,3050,0.0001,0.013192010986368035,0.013399064130105045
32,512,3060,0.0001,0.013046551347023419,0.01332286524883264
32,512,3070,0.0001,0.013168654608371091,0.013226822905209908
32,512,3080,0.0001,0.012966888060047407,0.013314571796904224
32,512,3090,0.0001,0.013025630126896781,0.013222978661837276
32,512,3100,0.0001,0.013181585965258287,0.013281796391906957
32,512,3110,0.0001,0.012904696512959196,0.013266821090929113
32,512,3120,0.0001,0.012980118691432138,0.013291410329105031
32,512,3130,0.0001,0.013097289896670004,0.013295715097256623
32,512,3140,0.0001,0.012927895705307339,0.013234765561679825
32,512,3150,0.0001,0.01303454784623447,0.013271918308852021
32,512,3160,0.0001,0.012979931187870988,0.013355835857414783
32,512,3170,0.0001,0.012970111237052233,0.01325963859295871
32,512,3180,0.0001,0.012999216347313292,0.013330814977660449
32,512,3190,0.0001,0.013036169564143572,0.013213864531709637
32,512,3200,0.0001,0.012905385683512792,0.013245600873531212
32,512,3210,0.0001,0.013020724795872848,0.01319796341882132
32,512,3220,0.0001,0.01291236600938459,0.013209136678759968
32,512,3230,0.0001,0.013096502384973825,0.013252841906548848
32,512,3240,0.0001,0.013075256981037117,0.013234089014799574
32,512,3250,0.0001,0.013181820511817932,0.013249054595860591
32,512,3260,0.0001,0.013049529445575676,0.013278535510287275
32,512,3270,0.0001,0.012970084353009772,0.01324578367303813
32,512,3280,0.0001,0.013077055619666822,0.013199260071993655
32,512,3290,0.0001,0.012952442234076348,0.013204795084731028
32,512,3300,0.0001,0.013077235868286251,0.013223400884450263
32,512,3310,0.0001,0.01287989695790821,0.013187225928375554
32,512,3320,0.0001,0.012776505153145257,0.013127045404963098
32,512,3330,0.0001,0.013070079418514699,0.01325232811743906
32,512,3340,0.0001,0.012962620034895397,0.013232036562856108
32,512,3350,0.0001,0.012972822492326766,0.01321844055467818
32,512,3360,0.0001,0.013076002638240873,0.013139569029765099
32,512,3370,0.0001,0.012584283039039022,0.013305430166325715
32,512,3380,0.0001,0.012963810240690895,0.013240322499133353
32,512,3390,0.0001,0.012783800298653754,0.013120289578806104
32,512,3400,0.0001,0.01317334238081127,0.01313672648279167
32,512,3410,0.0001,0.013094700891239246,0.013147581189740694
32,512,3420,0.0001,0.012890971455258405,0.013126758508807186
32,512,3430,0.0001,0.013012558089353194,0.013130694965315437
32,512,3440,0.0001,0.012975040603127468,0.013119870503982082
32,512,3450,0.0001,0.01275661304853938,0.01315540352665441
32,512,3460,0.0001,0.013016127665370246,0.013123602882906078
32,512,3470,0.0001,0.013023646403699135,0.01310880881160758
32,512,3480,0.0001,0.013038415270215573,0.01318212817362042
32,512,3490,0.0001,0.01303120088076761,0.01309955458046958
32,512,3500,0.0001,0.012930612450697881,0.0131724994288001
32,512,3510,0.0001,0.012815062934838447,0.013202813832195045
32,512,3520,0.0001,0.012801822158762742,0.013174349787811785
32,512,3530,0.0001,0.012843076877410094,0.013227864363796065
32,512,3540,0.0001,0.012753050332110482,0.013196559045382462
32,512,3550,0.0001,0.013011874867444225,0.01311765589617095
32,512,3560,0.0001,0.012685716576075397,0.013117781722324385
32,512,3570,0.0001,0.013142838540203722,0.01317086530743598
32,512,3580,0.0001,0.012723978814675067,0.01310580673599087
32,512,3590,0.0001,0.013016224376188847,0.01315252877788122
32,512,3600,0.0001,0.012823898936224454,0.013107463835401045
32,512,3610,0.0001,0.012940978387847576,0.01308309410466898
32,512,3620,0.0001,0.013054408868713634,0.013070846944396673
32,512,3630,0.0001,0.0126122868817536,0.01316393969588665
32,512,3640,0.0001,0.012756133443906218,0.013138129331138977
32,512,3650,0.0001,0.012869513601765721,0.013093836873964973
32,512,3660,0.0001,0.012790639848087627,0.013097397804130113
