Episode,Total Reward
494,-421.68219541362487
495,-309.8699749279767
496,-644.9477324038744
497,-149.09723200043663
498,-262.052605971694
499,-176.43468501325697
500,-641.3136983853765
501,-425.83536207675934
502,-520.709026992321
503,-626.1360766566359
504,-384.15827710181475
505,-439.1176181536284
506,-266.94717697426677
507,-279.7046999000013
508,-315.2618537954986
509,-965.2123008966446
510,-544.6072406545281
511,-418.47379299253225
512,-120.81827201729175
513,-448.7814768147655
514,-650.3731112331152
515,-384.96789721027017
516,-313.1259855441749
517,-98.10856616357341
518,-273.14266669750214
519,-282.0252276882529
520,-211.3618684289977
521,-674.3611331768334
522,-261.39196702541085
523,-343.3549336194992
524,-370.4770705215633
525,-283.6705468595028
526,-545.3107519997284
527,-415.18774142861366
528,-419.43764543533325
529,-426.832046757685
530,-556.6778906260151
531,-416.70856188761536
532,-223.7701071202755
533,-147.28580892668106
534,-212.63688157498837
535,-558.9206269830465
536,-561.9985794425011
537,-113.02528961002827
538,-557.643433406949
539,-829.4704250097275
540,-641.4524179536675
541,-417.0577585697174
542,-408.14430162496865
543,-451.145006775856
544,-651.8160177357495
545,-587.8692118376493
546,-363.91970282047987
547,-725.2587098474614
548,-334.3498520851135
549,-471.8558922186494
550,-312.43148496747017
551,-617.0541169047356
552,-384.7130468636751
553,-650.6282700300217
554,-534.5242390185595
555,-1121.0139070674777
556,-518.6195376748219
557,-288.13851337868255
558,-746.3633403107524
559,-871.5167060792446
560,-657.3952640872449
561,-117.20358758419752
562,-345.22813045978546
563,-618.4336613714695
564,-946.6834941282868
565,-218.52768736705184
566,-1078.011288356036
567,-697.796792536974
568,-526.736266285181
569,-373.00694304239005
570,-448.8508616304025
571,-113.61884539853781
572,-1517.179306820035
573,-160.18975230678916
574,-380.46977715194225
575,-192.72130876301162
576,-475.3762912526727
577,-312.877767264843
578,-163.32205888163298
579,-268.6547715985216
580,-194.19836055801716
581,-257.06738152354956
582,-326.3187270274502
583,-568.8774650990963
584,-689.7085495442152
585,-353.0369539447129
586,-279.2385581918061
587,-240.2016445323825
588,-564.6116147930734
589,-696.0067963004112
590,-186.68111695791595
591,-255.63816150603816
592,-623.727583438158
593,-195.05436822772026
594,-343.0808341279626
595,-258.49917194247246
596,-222.22080365289003
597,-372.5445580780506
598,-415.33302642405033
599,-488.25907193124294
600,-302.73351919976994
601,-160.1823105737567
602,-931.2738969624043
603,-440.5160647556186
604,-728.9068617727607
605,-207.57954568671994
606,-134.39139508455992
607,-423.01067044585943
608,-322.60099747078493
609,-259.27663157880306
610,-288.82437716331333
611,-210.61525901500136
612,-172.0482937414199
613,-234.4363239291124
614,-206.0589879959589
615,-156.21086005773395
616,-238.2804613765329
617,-168.78916790921357
618,-130.13034597737715
619,-371.39576629936346
620,-63.49240530282259
621,-241.7699760198593
622,-505.84252451360226
623,-184.09347956161946
624,-189.14878637620131
625,-371.4795812262455
626,-254.3787176545593
627,-131.22662831255002
628,-387.39040517341346
629,-214.6068414337933
630,-138.1376099412446
631,-227.91765655949712
632,-405.870865276549
633,-133.804682233138
634,-155.4215147746727
635,-267.1237788742874
636,-131.4965371438302
637,-267.7413269877434
638,-240.751732113873
639,-453.20683440566063
640,-392.30118905659765
641,-178.28630666946992
642,-249.58684164704755
643,-434.76072188292164
644,-480.953868933022
645,-441.81662099063396
646,-142.83804735983722
647,-253.41092187166214
648,-648.6902125254273
649,-348.2847067452967
650,-473.4957796133822
651,-179.78257610369474
652,-195.72163319587708
653,-222.7990445587784
654,-213.5413603745401
655,-345.5043167383701
656,-186.09105301607633
657,-243.31109645211836
658,-150.93205419369042
659,-182.56091004703194
660,-150.32807573769242
661,-225.6150112338364
662,-251.3089496269822
663,-156.3388036726974
664,-227.48168285714928
665,-169.39538842253387
666,-608.0756058394909
667,-217.7072292296216
668,-531.4781177937984
669,-245.0940040908754
670,-143.0617733146064
671,-227.08127021417022
672,-207.4874036940746
673,-324.5099014042644
674,-345.88142335414886
675,-136.41589740558993
676,-255.03957056999207
677,-150.9924104714737
678,-160.0773669234477
679,-223.9755139905028
680,-255.4039593487978
681,-319.8952188263647
682,-207.8436621390283
683,-178.8225028498564
684,-418.7030339986086
685,-432.3307246439217
686,-170.18579102726653
687,-338.6087491651997
688,-368.43576552160084
689,-260.64906127750874
690,-157.39380921726115
691,-247.91677119024098
692,-168.63472454024304
693,-315.3580180592835
694,-244.85177059937268
695,-372.32828295975924
696,-288.2881825044751
697,-713.544114055112
698,-234.42600713623688
699,-299.5183302783407
700,-140.37435738396016
701,-610.3811636418104
702,-184.8820465374738
703,-217.04055369691923
704,-311.06607112591155
705,-421.92723712325096
706,-890.3417424586369
707,-187.63534899801016
708,-140.6861448227428
709,-84.75317445826659
710,-271.0392427444458
711,-342.46222925558686
712,-160.83911457960494
713,-229.74141158303246
714,-162.5313496175222
715,-817.298834040761
716,-679.1502796515197
717,-191.71720898151398
718,-24.31241296697408
719,-352.93248464539647
720,-300.58678496815264
721,-289.42007222771645
722,-285.4378041746095
723,-451.51864129304886
724,-164.82307250006124
725,-465.5320411026478
726,-217.13733908499125
727,-263.1222845464945
728,-457.11479215696454
729,-211.1145779582439
730,-172.4276269521797
731,-277.2093011350371
732,-378.65080486238
733,-162.6310394924658
734,-167.2524556228891
735,-329.72571749426425
736,-327.77567756175995
737,-188.33832532912493
738,-288.6938336168241
739,-248.84651885461062
740,-199.06228649243712
741,-191.60597451776266
742,-128.21996050188318
743,-153.4164773793891
744,-364.18008802831173
745,-212.95127719268203
746,-252.12576325674308
747,-119.4171610577032
748,-134.8329898463562
749,-171.68461196566932
750,-250.72158989857417
751,-139.38271548971534
752,-209.10631085932255
753,-249.70511602424085
754,-234.04759873636067
755,-339.0801454484463
756,-213.34563271701336
757,-191.7530229818076
758,-186.05023009178694
759,-279.77761059673503
760,-821.6351952292025
761,-293.4007311242749
762,-244.54238350130618
763,-299.8384803235531
764,-77.72077845036983
765,-703.3367219045758
766,-356.8042164668441
767,-957.1928285807371
768,-242.0380099415779
769,-172.51622204249725
770,-138.29613092984073
771,-565.6741207838058
772,-326.5785422921181
773,-888.2571413069963
774,-142.48243899919908
775,-313.6002813279629
776,-673.6835363060236
777,-275.2720204591751
778,-240.93887437693775
779,-648.2603443176486
780,-212.47117966413498
781,98.97431589927146
782,-189.79245675355196
783,-356.8179420828819
784,-129.78429155889899
785,-622.0179104888812
786,-478.52817158718244
787,-312.6703741771198
788,-663.7049161717296
789,-431.01440194249153
790,-64.56572784337914
791,-194.04583202442154
792,-393.3301046099514
793,-283.00195413827896
794,-568.6244544535875
795,-848.6538764946163
796,-274.71803547628224
797,-263.36500047147274
798,-427.95406100153923
799,-1427.4068356603384
800,-249.56999054551125
801,-399.48566839657724
802,-292.2750568445772
803,-167.9976206587453
804,-326.14027738571167
805,-834.3853474259377
806,-617.2417799588293
807,-830.2317501548678
808,-442.13658307679
809,-844.7813408956863
810,-812.7989648759831
811,-139.1487375528668
812,-425.1632858067751
813,-471.0215180814266
814,-228.69315049797297
815,-379.2866919322405
816,-230.57766424492002
817,-213.8381905274582
818,-206.27582625648938
819,-179.69258879125118
820,-446.6326364618726
821,-496.3028870411217
822,-537.9865589085966
823,-188.5235948190093
824,-296.97263201884925
825,-192.9718217253685
826,-110.29497272707522
827,-309.2035332173109
828,-331.7478297315538
829,-156.2121064257335
830,-173.53271533115912
831,-284.1996089136228
