Episode,Total Reward
849,-1001.890645063133
850,-1005.2010692013428
851,-1003.2950370167382
852,-1004.6012624390423
853,-1006.0904053542763
854,-1002.4764886309858
855,-1003.7608227906749
856,-1003.1614152384573
857,-1015.2947028232738
858,-1001.9551925779087
859,-1003.6449386989698
860,-1004.3364854202373
861,-998.2671559923328
862,-1002.1154371758457
863,-1003.2666682293639
864,-1006.6831285551598
865,-1001.7839142413577
866,-1001.826236374036
867,-1006.1957425479777
868,-1003.7205226477527
869,-1001.2321496456861
870,-1000.6855914685875
871,-1003.7382021156373
872,-1001.1319436507765
873,-1001.2473000233294
874,-1002.8581224913942
875,-1007.2297640437027
876,-1002.0709369077522
877,-1002.1138407508261
878,-1001.905052689428
879,-1003.1507562126499
880,-1001.6845947787515
881,-1002.5572873030324
882,-1002.9025459513068
883,-1002.8466791271057
884,-1003.054996936582
885,-1004.6708500664681
886,-1003.1900890227407
887,-1002.6286646248773
888,-1003.4893110981211
889,-1002.1340148169656
890,-1001.0500974714232
891,-1001.9568764551659
892,-1002.0711711911426
893,-1001.2207084177062
894,-1000.6768962470815
895,-1002.380177000945
896,-1002.3679204333748
897,-1001.9077815001947
898,-1003.4193628896028
899,-1002.471024432627
900,-1001.5377252066392
901,-1003.2421972202137
902,-1002.3270531399176
903,-1003.0581139735878
904,-1003.2864458141848
905,-1003.5747179770842
906,-1003.959751477465
907,-1002.7356827510521
908,-1001.8822015832411
909,-1003.4595668483526
910,-1002.3636890067719
911,-1004.7844933234155
912,-1002.8679439956322
913,-1004.5761918118224
914,-1003.7533885585144
915,-1003.7923718197271
916,-1002.4804324922152
917,-1002.9430164553924
918,-1002.995226636529
919,-1003.2889251001179
920,-1004.5599048146978
921,-1003.6088350089267
922,-1002.6151701835915
923,-1004.8032057499513
924,-1002.9120840327814
925,-1003.952357920818
926,-1002.4004173617577
927,-1003.7834294419736
928,-1002.9070120388642
929,-1002.8629218544811
930,-1004.3243143325672
931,-1004.1096110064536
932,-1003.1266698520631
933,-1002.8194987466559
934,-1003.9712329301983
935,-1004.4440827965736
936,-1004.2363692596555
937,-1003.6633935850114
938,-1002.7630032225279
939,-1003.4560965998098
940,-1003.9226920697838
941,-1003.6032994352281
942,-1002.568640941754
943,-1003.3005540873855
944,-1003.6850439077243
945,-1002.5892844405025
946,-1003.318633697927
947,-1003.0069157714024
948,-1002.9100168041186
949,-1004.8148487610742
950,-1003.976452998817
951,-1003.2045939030359
952,-1003.8498880555853
953,-1002.4007249109854
954,-1002.7449959912337
955,-1002.207157327095
956,-1004.1274266168475
957,-1003.500212402083
958,-1003.5588889718056
959,-1003.7996419537812
960,-1002.7964440104552
961,-1003.0428576357663
962,-1003.061477009207
963,-1003.6293989829719
964,-1003.1576204728335
965,-1003.8676239205524
966,-1003.7824483755976
967,-1003.6030443767086
968,-1003.6774374442175
969,-1002.7434352813289
970,-1003.5483120745048
971,-1002.9111139336601
972,-1003.1147304270416
973,-1004.0599138978869
974,-1003.2225666679442
975,-1003.3920596288517
976,-1002.9560950882733
977,-1003.4504212401807
978,-1002.8454715958796
979,-1002.6120558390394
980,-1003.5368901779875
981,-1004.2134262854233
982,-1004.0677781347185
983,-1003.0201139999554
984,-1003.9520634515211
985,-1004.1527099823579
986,-1005.1950374916196
987,-1003.166372904554
988,-1003.4995648702607
989,-1003.7035424625501
990,-1005.2366633424535
991,-1003.0728953937069
992,-1005.0532005419955
993,-1003.6399192130193
994,-1003.7320394422859
995,-1003.1831604698673
996,-1003.2718216041103
997,-1003.3697879584506
998,-1003.7070295820013
999,-1004.1905129691586
1000,-1002.3233937965706
1001,-1003.606170467101
1002,-1003.3148283679038
1003,-1003.501212018542
1004,-1004.1238467833027
1005,-1002.4302337119589
1006,-1003.4925220273435
1007,-1003.3935248153284
1008,-1003.600437621586
1009,-1003.8514543371275
1010,-1003.6109912674874
1011,-1003.8108741268516
1012,-1005.1146221952513
1013,-1004.2471878603101
1014,-1003.3390494119376
1015,-1003.9836697177961
1016,-1003.9513568859547
1017,-1004.0368617055938
1018,-1003.7202678620815
1019,-1004.7931874049827
1020,-1004.7496683103964
1021,-1003.7382573373616
1022,-1003.4080600831658
1023,-1004.072078728117
1024,-1004.1876892391592
1025,-1004.0041354633868
1026,-1003.4810407245532
1027,-1003.331223340705
1028,-1005.1777697671205
1029,-1003.9500031238422
1030,-1003.4531976627186
1031,-1004.391135812737
1032,-1004.0615292731673
1033,-1004.2874354459345
1034,-1002.9474925156683
1035,-1003.9830676894635
1036,-1004.6013101544231
1037,-1003.7029020151822
1038,-1004.3982842070982
1039,-1002.9585234527476
1040,-1003.6903384057805
1041,-1003.5552015565336
1042,-1002.8420415287837
1043,-1003.2886483427137
1044,-1003.1549894334748
1045,-1004.37372132577
1046,-1002.6018669605255
