Episode,Total Reward
619,-1481.9634717442095
620,-1036.083243465051
621,-1120.6272224318236
622,-1371.6512029021978
623,-1189.9398978259414
624,-1122.0131872743368
625,-1451.8976660557091
626,-1395.2407251931727
627,-1094.8126828074455
628,-1165.3456248752773
629,-1178.487274762243
630,-1641.6712572202086
631,-1028.1679517626762
632,-1037.0800052918494
633,-1448.733195900917
634,-1321.5241556614637
635,-1121.8845402374864
636,-1206.685775483027
637,-1036.4427658207715
638,-1013.7695456054062
639,-1032.9265660978854
640,-1263.0592176355422
641,-1056.0036422908306
642,-1080.4275297746062
643,-1027.0781084727496
644,-1527.4018020126969
645,-1007.6828092290089
646,-1452.3671039063483
647,-1177.3960594180971
648,-1159.9553973823786
649,-1034.5173382870853
650,-1037.1262442171574
651,-1130.7082963958383
652,-1095.3325898312032
653,-1034.4958021547645
654,-1091.8839699141681
655,-1014.1968352999538
656,-1263.963587526232
657,-1364.339381435886
658,-1080.0645755678415
659,-1196.459098718129
660,-1239.4379497189075
661,-1063.088475689292
662,-1221.194343212992
663,-1112.9950706157833
664,-1198.859674360603
665,-1186.0797459632158
666,-1034.902786726132
667,-1065.635229634121
668,-1116.7580018918961
669,-1106.435711491853
670,-1171.7664231173694
671,-1311.8686489574611
672,-1024.4195655100048
673,-1042.712788529694
674,-1056.7530051860958
675,-1127.5215460862964
676,-1326.9752308130264
677,-1021.3038095794618
678,-1132.9682885073125
679,-1074.2486224286258
680,-1030.780311698094
681,-1241.9850541315973
682,-1023.934935875237
683,-1041.8894848953933
684,-1155.0562059916556
685,-1030.4084913106635
686,-1082.733196200803
687,-1249.1758858077228
688,-1146.5337092205882
689,-1083.63510870561
690,-1119.9271651357412
691,-1012.6433131061494
692,-1103.3205868583173
693,-1081.997510176152
694,-1020.5414933077991
695,-1023.8874231902882
696,-1054.2906416729093
697,-1180.3464745245874
698,-1050.2415082585067
699,-1034.2457016147673
700,-1122.4885493870825
701,-1008.7489975821227
702,-1607.3742786161602
703,-1274.2231288701296
704,-1018.8696024529636
705,-1024.1851750537753
706,-1018.0703479703516
707,-1033.9055849909782
708,-1102.2053393796086
709,-1040.6147937532514
710,-1006.6974355583079
711,-1370.201640624553
712,-1058.070291233249
713,-1097.617570163682
714,-1027.4819517210126
715,-1085.9108049795032
716,-1034.7573203630745
717,-1013.0665741097182
718,-1056.9542489589694
719,-1042.0769763663411
720,-1130.9178676044103
721,-1238.1195897441357
722,-1008.1458188742399
723,-1062.8329618554562
724,-1032.1153748580255
725,-1143.9942607209086
726,-1008.8480268698186
727,-1546.5849134158343
728,-1067.3796708937734
