step,episode,alive,contact,speed,torque,im_hip_pos,im_knee_pos,im_ankle_pos,im_hip_vel,im_knee_vel,im_ankle_vel
10029,324,0.5,0.2953966932950754,0.4053925194830202,-0.22909185338233198,4.865676753719558e-06,1.1240199047697416e-06,3.722409648210902e-05,0.02163887164012093,0.012273894663231517,5.763980198566018e-05
10030,324,0.5,0.0,0.5659838882105435,-0.25779830334442005,1.6704145067813585e-06,5.5046047374149574e-05,4.637787123721231e-08,0.01238624180793929,0.12600407418861292,2.2200529575157335e-10
10031,324,0.5,0.0,0.49744810069769224,-0.18622009605169296,6.09572475205981e-08,0.000408788278975433,5.29414009552832e-08,0.025722472225931704,0.03560605543018529,0.08822502298862434
10032,324,0.5,0.0,0.48774911237784413,-0.29216536624091016,1.2978110091414126e-05,1.4421954915755917e-06,2.746506324201167e-08,0.03004786927865036,0.12622810908350454,0.0857612580822468
10033,324,0.5,0.2524176213895133,0.5423355513489975,-0.15930015173341547,0.0328676033473676,0.0008498635499261911,0.00018446416817616295,0.04208065959510524,0.013308228183864278,0.008393055705381148
10034,324,0.5,0.0,0.529424864764528,-0.22310939063983304,3.4175039627945432e-06,6.914488704356391e-05,3.087062261056797e-06,0.026013973230379177,0.13243535712897803,0.00565660122502781
10035,324,-100.0,0.0,0.32280135758159917,-0.19058364353009635,0.011732210851507822,1.1952188535488946e-06,1.5141998350351226e-07,0.01623187572219818,0.03715551989366971,0.001956317390370762
10036,325,0.5,0.37952365700781526,0.01309748181671434,-0.20577070005238057,1.0388739259725476e-07,2.059284844548616e-05,2.2522281354401367e-07,0.08255841988988684,0.07219098333155065,0.013372193339763763
10037,325,0.5,0.2179811519607232,0.013776997096306674,-0.2195889510214329,8.535959507563773e-08,6.491415445555663e-05,3.541379007228413e-07,0.05608525797928295,0.03692408299279736,5.253498295319489e-09
10038,325,0.5,0.0,0.01295175504520121,-0.2337530621460506,2.243468281235836e-06,1.3011791552028645e-10,2.6539817892021116e-06,0.03032079840621992,0.03898605370177754,0.04700798028394049
10039,325,0.5,0.0,0.012574266870543086,-0.2886037370988301,0.00017946195739570732,4.849041802130026e-09,9.440487919144708e-08,0.03312741432668346,0.01046189375964335,0.04359746332744594
10040,325,0.5,0.0,0.009863706593716066,-0.21485634885196175,0.0011712780087520332,7.653751217326518e-10,0.03769338007165621,0.0006893469250919485,0.0003365895100078051,0.04190861665766363
10041,325,0.5,0.0,0.01056608491830486,-0.22011369365666594,2.8292194355154593e-07,3.0311237770118517e-05,0.06174854544721357,0.0008294983496980695,0.07230610517769218,1.5471583984543793e-10
10042,325,0.5,0.0,0.011567496530407338,-0.1990471855870315,9.35696078610074e-06,0.0002767462637056839,2.4514042362219545e-08,0.06141742792508475,0.005906549675106578,3.618289400614365e-06
10043,325,0.5,0.0,0.014424241572486483,-0.2143372737935611,0.08385110006941754,4.215786537358049e-05,4.421280777842774e-05,0.018812268501965306,0.0030525364550523424,1.5453785779061704e-05
10044,325,0.5,0.0,0.01370087147394153,-0.17866957187652588,0.0004090361408665545,2.724742012680888e-05,9.181145391663082e-06,0.06455742522581984,0.0007322598268561046,1.7634042910268614e-10
10045,325,0.5,0.2286417891402654,0.012941501711281255,-0.19935198420924802,0.0875763727466616,1.8996117584916224e-10,2.8834317557791086e-07,0.03827270050192296,0.05771353456363258,0.001687630460766915
10046,325,0.5,0.23236661527390914,0.01580496729871283,-0.27397126087120605,4.131857187226366e-06,0.00012873491184474758,7.874971689102893e-09,0.08758559837685238,0.03238977470641297,0.004123447130772651
10047,325,0.5,0.2286813017831635,0.021621208427526364,-0.267587851945843,1.552085351549589e-08,0.0005402583679595739,1.6735281727152413e-06,0.06394626960205173,0.01831698806400373,0.0005021017635436953
10048,325,0.5,0.0,0.027879623131004536,-0.15671150120241303,3.457221034438284e-05,8.939629232908062e-05,5.104240824420595e-06,0.051910743009562485,0.008527679015830264,1.1450957275305407e-08
10049,325,0.5,0.2689937150233526,0.027634370817868528,-0.16872984559408255,0.00013630074482247567,0.001230436161823748,1.8708733826053184e-07,0.015478991288174405,0.03375751000559751,2.5658789017224556e-05
10050,325,0.5,0.0,0.022109232385220168,-0.23403293735214645,1.1798114634489091e-06,2.0500133040669207e-07,2.3874216282657133e-06,0.06318606810427711,0.0011696551562997638,2.1038430564318266e-10
10051,325,0.5,0.1990633501125084,0.013652915998532836,-0.23773883325713022,1.2358302793363084e-06,0.034123179972543397,4.40991687101936e-07,0.002094942112301295,0.022547639282800163,0.09630599705653076
10052,325,0.5,0.0,0.015184334050355894,-0.22748001324278969,1.465712594734076e-08,0.011247941014436998,1.3148799020484017e-08,0.01015224871966301,0.017565692302896875,4.554454870977834e-09
10053,325,0.5,0.0,0.020965108602444864,-0.2336506219846862,0.0025683780302424657,1.566214490635549e-09,0.0005369090920875214,0.0012155908604197798,0.00036889480747661854,1.9188967288756628e-10
10054,325,0.5,0.0,0.020926774144127164,-0.283055340392249,0.0007512612445481064,2.6801358476151127e-09,7.15703840697016e-07,0.11155764269029317,0.017813495536846215,0.08320175845199346
10055,325,-0.5,0.0,0.010070597466168306,-0.24111145521913255,9.753723134351427e-07,6.153274257438487e-06,1.063492375222283e-06,0.11182818889209148,0.0003703718621968417,2.3279210144444174e-10
10056,325,-0.5,0.0,0.007940873819942414,-0.17195767275989057,0.005315938311959851,5.353455072717116e-07,3.223975375129274e-08,0.1278772223430712,0.014975288396066223,3.66622689190956e-10
10057,325,-0.5,0.0,0.009492632629047574,-0.24890975473182542,5.32315222584837e-09,8.693800695661914e-07,1.6691459455768442e-08,0.05367880683681192,0.01082555803794733,0.0810200992337111
10058,325,-0.5,0.0,0.012844849367190117,-0.16227537712880544,0.0243247004701728,0.000509155423309583,2.84025258169704e-05,0.07648100042915289,0.005517277733950839,2.468846332452252e-10
10059,325,-0.5,0.0,0.016982889062861342,-0.14536536229508262,0.0009644676378751189,0.000361228276908149,3.8458188423072755e-05,0.10265389084251174,0.010838229843015522,2.068165309072646e-05
10060,325,-0.5,0.0,0.02004050517655663,-0.1658643206315381,2.1104354467770767e-06,7.969897562185915e-07,0.008498374199506085,0.1327646572712263,0.012979116633776176,0.0013114872254847483
10061,325,-0.5,0.0,0.018237705974187942,-0.26898446551391053,1.0729509257051404e-06,2.3564855249804225e-07,0.0021134383069189426,0.10998949594270008,0.012471929380492243,0.052662144639178
10062,325,-0.5,0.0,0.016696348957868017,-0.1716202058430229,0.00022860388792823077,0.00034433324131335824,0.13195772526943864,0.03219008123590515,0.008028501253116507,2.0219431559111174e-06
10063,325,-0.5,0.0,0.017956463636634286,-0.21771411555153983,3.227791765745256e-07,5.826708215828587e-06,9.313087751813363e-08,0.020070815789605987,0.0029988038886017356,0.006857151648456606
10064,325,-0.5,0.0,0.022344732625387616,-0.17889431310551507,1.2785395130911827e-08,0.00010989090322434305,7.401185136824617e-08,0.05635770317206381,0.02898161977152708,9.90659429117513e-10
10065,325,-0.5,0.0,0.018751302657205458,-0.23491962711725917,1.3250654577719764e-05,1.6027421791817768e-08,1.3725090774533903e-08,0.05196600572029621,0.05854838990379159,2.5481574302403563e-10
10066,325,-100.0,0.0,0.019902881250006083,-0.19075587200266975,6.76457035300445e-09,4.004198676502966e-08,0.0005660397825458252,0.0934708142028176,0.09640735816566383,8.439062888641055e-06
10067,326,0.5,0.0,0.15836629112407752,-0.19140353287969317,9.930535158215087e-08,4.244316725828761e-05,4.198380932307305e-08,0.0945186888886533,0.04092351680987294,1.7762590456542237e-07
10068,326,0.5,0.0,0.1467872685154986,-0.3111030099647386,3.5606521330321783e-06,4.185150763821325e-09,4.2838659855279664e-08,0.09084280808241087,0.02708192577386145,2.2067585294594482e-10
10069,326,0.5,0.0,0.0950066135269791,-0.25629841089248656,1.045882942085082e-07,0.012306905384951161,0.0014658526651523426,0.0009599893668517347,2.3434631570509432e-05,1.9837706524284454e-09
10070,326,0.5,0.21912156294366586,0.09055526037401249,-0.22947267879332817,1.5676815772159894e-07,0.0004742728182878248,2.988398536675965e-08,0.007982839892711566,0.018830047817765788,1.9267860272205406e-10
10071,326,0.5,0.0,0.10232732362750241,-0.18419843230928695,0.0001446211486701111,0.0013169326055910936,5.169308582921031e-06,0.005588656084108043,0.0064129206519370685,0.0826097536698123
10072,326,0.5,0.0,0.1254306410595434,-0.25884244899664605,0.10187398773036353,9.090056207406915e-07,1.7206398278035488e-08,0.06871695801797163,0.006098742827424616,2.3209733697294293e-10
10073,326,0.5,0.30425621428387734,0.12433122007187869,-0.09995508965637002,0.0005200639838535415,1.3079746937670242e-05,0.15066650100155543,0.02228165810586356,0.00822001606332258,2.2068440618523177e-10
10074,326,0.5,0.0,0.10711644503522305,-0.2308660772229944,1.5792160769516102e-05,9.77968005972518e-10,0.00021715708616809745,0.04415851541143437,0.14439434029811601,0.0014283228141442183
10075,326,0.5,0.0,0.11143262984193351,-0.2040327787399292,8.393406101291213e-05,7.767296404148972e-06,0.0028667293904888307,0.12514944133259004,0.12563202868384815,1.9195626908931792e-10
10076,326,0.5,0.0,0.09443004851713227,-0.3152471248592649,6.276477761767136e-08,9.5128570907288e-10,8.778484704983214e-09,0.001474590733550951,0.07187027616425747,1.9180030100732917e-10
10077,326,0.5,0.0,0.09519367814010367,-0.23437101393938065,5.2992739324579e-08,3.550057147414477e-05,4.226120947642138e-07,0.00197743861386884,0.05023980560573744,0.07759884587455419
10078,326,0.5,0.0,0.132728157140582,-0.23817377952592714,3.4435697976091974e-05,9.535539256780343e-07,4.819031927759669e-09,0.0018035471395001668,0.02224968219750465,0.09272652203561527
10079,326,0.5,0.0,0.1411452779302174,-0.22790578231215478,0.00026597383909070325,1.2857038205053322e-09,1.612141367888956e-06,0.004634835357343034,0.02471042604223408,0.05409739534773356
10080,326,0.5,0.0,0.1479506249031898,-0.13023894823023252,6.596719451299851e-05,6.30355466771173e-05,0.00024974775224348265,0.005707078174073776,0.05724758925841038,6.236957974703648e-07
10081,326,0.5,0.0,0.18362110761757608,-0.26140531689992974,0.0021053856848471933,4.3474495654280305e-06,2.6077830983144896e-07,0.06270415424441524,0.0047869163781828995,2.2017896342357441e-10
10082,326,0.5,0.0,0.2510088174783423,-0.3029689703668867,1.1288258086351627e-07,8.267153971596798e-06,3.96284888181935e-08,0.002824241470315277,0.00019659406861631922,0.08708045967441445
10083,326,0.5,0.0,0.297779351395785,-0.19219641988830907,1.7890573974698428e-07,0.0022175597447158493,0.010882385129644746,7.468334841854844e-05,1.1532379007460794e-05,7.32141533543183e-05
10084,326,0.5,0.17121130501074566,0.35910281811178496,-0.12908462174236773,0.015797087785005867,3.2309772245728843e-09,0.20743248090856886,0.019519485277874307,0.03001669406700241,0.00866592581787611
10085,326,0.5,0.3,0.28600853984949487,-0.2198832922748157,0.0004036546302757305,3.512210955712398e-06,2.5665380506694964e-08,0.04280773790998401,0.08757177601377164,0.06471978445366315
10086,326,0.5,0.3,0.1888720150424689,-0.25549976112587114,3.1307469108600037e-07,0.00040195571711469234,5.40035662697056e-08,0.12188006395303756,0.0095621183920234,0.07793829996702352
10087,326,0.5,0.3,0.18299768412253506,-0.21512009416307723,3.652784152680202e-08,0.04561930644760081,6.573126355431974e-07,0.015383760701463918,0.007850370307741777,0.006485438799834219
10088,326,0.5,0.18218474327686454,0.20428197616862132,-0.28951868393591473,9.858035570639167e-07,0.0002141989230184815,2.0477176642469473e-08,0.0035897708738475416,0.10925040899951995,0.0017831480827650336
10089,326,0.5,0.26767378728884006,0.144322042468289,-0.1491260447672435,0.15448234167872618,0.014885239954978372,0.0016771265822880866,0.055458615598966476,0.00010746873843784807,0.06233222807729466
10090,326,0.5,0.0,0.11919688754629747,-0.2454240437064852,3.410600791447671e-07,2.6945989330195875e-06,0.0002646292644506627,0.09673548585142733,3.929192699469324e-05,3.221410392126286e-06
10091,326,0.5,0.0,0.14189052040077635,-0.17227222419210844,0.4513221790361841,0.07612564217629712,1.1459626066339726e-08,0.00685487093320622,0.015664039696689676,1.9994909231935472e-10
10092,326,0.5,0.0,0.10900814462261577,-0.20003773617957318,0.2015303069954543,4.335197162127036e-09,1.1121362002815262e-08,0.011537860854140698,0.08332397218745766,4.333272616796845e-06
10093,326,0.5,0.0,0.09582512489104761,-0.2451677224465779,2.566186391400791e-08,2.270983905802411e-06,1.2061061828349103e-05,0.003252235531289024,0.0014972076073176855,0.09558150453734353
10094,326,0.5,0.0,0.11412829961672812,-0.21832924447953703,0.0025264719500932625,2.2248899378341105e-06,5.171895051501835e-06,0.023883906272793902,0.027416230308954685,0.09693235192961183
10095,326,0.5,0.0,0.10392440521930633,-0.13664836079946585,0.02827744304087443,0.023212324561790846,0.0005036957381143267,0.05645751509592514,0.0011218555240751931,2.101748102927104e-10
10096,326,0.5,0.0,0.15134810895484568,-0.256257104235036,2.0078363032954806e-08,0.00389426556550762,0.012275959207121528,0.0019800528535550287,0.001222283377433423,2.0988150844088656e-10
10097,326,0.5,0.0,0.22665145386281518,-0.22285878892455782,0.0008573105785613657,0.5848824523722285,7.064739650799044e-08,0.09271978399252576,0.027871620830578273,0.09703527936092007
10098,326,0.5,0.0,0.24136217041181873,-0.2189493498099702,1.081285822073702e-05,5.964141985820136e-06,1.509431788960218e-08,0.013038647824761178,0.00018378457864562118,0.021397722134381805
10099,326,0.5,0.0,0.21502351876076545,-0.16041371896862985,0.009119020740157063,0.0001284919232163332,0.00013360283635641484,0.09488174372007889,0.04921983614407367,2.747717550209595e-06
10100,326,0.5,0.0,0.1871673802982061,-0.27000370217221126,1.848302926092007e-08,0.0013527851265984108,7.689762334132572e-08,0.0006271953479954099,6.700418202673416e-07,6.963556923008023e-09
10101,326,0.5,0.0,0.15427054553831354,-0.2448819637298584,0.00010873157540776814,6.8796209521146676e-09,2.3798556913401742e-05,2.3503612061437444e-05,3.75530889142155e-08,0.09035190171522345
10102,326,0.5,0.0,0.19403597475274384,-0.2651200219988823,2.5980498375461398e-08,2.0628236467296065e-07,0.02835953789637424,0.0017633175504151743,1.2818810189969674e-05,0.08891820617270305
10103,326,0.5,0.0,0.3092926520103455,-0.19272366889885492,0.0005718070794266794,1.708773903844945e-05,0.0010577541809519031,0.0064436762222939755,0.08676808145794333,0.00010995492160919672
10104,326,-0.5,0.0,0.25795542924852644,-0.14465388134121895,0.016629653525135304,4.427769022835245e-05,0.00018702235669011672,0.0033319930532877884,0.06761759665424069,2.0509445404679093e-10
10105,326,-0.5,0.0,0.23533086699596598,-0.23504094992365157,0.002074665978583055,2.145357241900392e-06,8.674862258399176e-06,0.0006420603993067222,0.00017667156926116215,2.0455222229465082e-10
10106,326,-0.5,0.0,0.2455495375182709,-0.18382618320839747,0.0005736772175758544,3.081344908366758e-06,6.9831127065227814e-09,0.0016515550209574746,0.00012799866271951847,0.08542701270988923
10107,326,-0.5,0.0,0.2923018618912462,-0.22955872033323563,1.2163449205966446e-08,0.00017936944400542495,3.492521913935707e-05,0.0005358890997856812,0.00022831494360419236,0.08516024755095741
10108,326,0.5,0.0,0.3563695291456355,-0.20114735790661403,7.964298109232608e-09,0.00023621329877067767,2.118666339276665e-05,0.0011325779873319047,1.6622621029596175e-05,0.00011928957437679221
10109,326,0.5,0.0,0.572903794030551,-0.23797378965786525,5.5370281119092246e-09,4.845245979633286e-07,2.764970762781565e-05,0.00016007828295368435,0.08779912445686906,5.031591041966134e-09
10110,326,0.5,0.0,0.44518700063388444,-0.20574038113866533,1.6627245935667487e-05,4.4394748292125625e-07,5.4310412049671706e-08,0.04465076567948266,0.08968206508577536,2.1302948403555271e-10
10111,326,0.5,0.0,0.5820274300887297,-0.1633684271148273,7.529273641842875e-06,2.548951974446639e-08,0.004201923374094933,0.04324802150240449,0.013743013252604885,2.1451042103492803e-10
10112,326,0.5,0.0,0.4000277521999894,-0.18445050814854247,0.0001342352207674443,2.6974281335303803e-08,6.750489329278413e-08,0.09779833826871451,0.09104511123582339,0.013461532154503936
10113,326,-100.0,0.0,0.4079294470942737,-0.22947154257978714,0.00010602568371855415,3.5436419606587336e-07,0.0003474684018124571,0.14556694458258673,0.09314353687417906,3.6823085265365185e-10
10114,327,0.5,0.282318336391317,0.04730592278282538,-0.22089978988681522,0.03666537446153808,6.257839962305408e-09,4.838095858202404e-08,0.006655843057306447,0.04561273938026659,1.8807929429147012e-10
10115,327,0.5,0.2763109207517986,0.042342562833982376,-0.2502400875091553,6.325902988091884e-09,8.929636932401676e-06,3.874044978930657e-09,0.008115636154462997,0.001488275357248099,1.9046867408150806e-10
10116,327,0.5,0.0,0.043450855322417915,-0.15982582686202867,4.725162004974416e-08,0.0008935290569584574,1.764133110662235e-09,0.005967491596989332,0.007170790131124244,0.08306090593456256
10117,327,0.5,0.2634134416586016,0.050503498296826925,-0.2832238147833518,4.033436923991084e-09,2.2231896917728898e-05,3.0413202538593154e-06,0.0012364089045817951,0.0166503588255281,6.129801711424288e-07
10118,327,0.5,0.0,0.06931578512969416,-0.17752693295478822,5.041617415907935e-06,0.004101090289824031,0.00047079689244391195,0.00090806270799016,0.006258322782423334,2.2599003794283233e-10
10119,327,0.5,0.0,0.08445367121548142,-0.14682507238217765,5.609689324180689e-08,0.0003084766309227337,0.00603756097341536,0.00019120209022088186,0.006981418581404774,0.05031323341712657
10120,327,0.5,0.1557282555282693,0.057192584085511214,-0.2555292342124241,2.0656495906429817e-06,5.014689691112094e-08,0.03305762088741926,0.1435969103291819,0.004496571906758184,1.8145065146526616e-10
10121,327,0.5,0.0,0.0352111533919026,-0.2750374480815871,1.6663086735419588e-07,8.559751073515018e-07,4.0409909289127616e-09,0.007299740926432895,1.314980969479199e-06,1.7714814216271364e-10
10122,327,0.5,0.0,0.035274258455205806,-0.17941226485584463,2.2787487680693668e-07,0.005587362059999516,0.00012385132598886114,0.02268306164061219,0.00022350980690157498,2.4571929939404516e-10
10123,327,0.5,0.15052788719454005,0.056401037715983905,-0.30538141982895983,4.501999263160803e-09,4.498692042159055e-08,1.0551478360446481e-07,0.006159661518177133,0.005227354725973117,2.5246153071309247e-10
10124,327,0.5,0.0,0.06596501639145298,-0.1564112754272563,0.0002300258390354361,8.175524810235045e-06,8.844011836287273e-06,0.021058530247231335,0.01921461666201475,0.03949253112464208
10125,327,0.5,0.0,0.07753390105721675,-0.27185185328125955,2.710738648429674e-09,3.909179369153271e-07,8.794329272342028e-08,0.008132704905605624,0.015318620076306532,0.06473365162156093
10126,327,0.5,0.0,0.06665110391590087,-0.27446894070931843,2.1967274374254844e-05,4.601671806087627e-08,1.12207644376644e-05,0.11518310578637704,0.027445401904993394,9.623320715407208e-05
10127,327,0.5,0.0,0.05058266670954275,-0.17053243964910508,9.043126730125452e-05,0.0012613556809857951,3.998862192942965e-07,0.09840258698576834,0.0031749727289196884,2.091242556295558e-06
10128,327,0.5,0.0,0.06990710597589353,-0.16562925092875957,3.005400794793201e-06,1.253716974298025e-07,0.0010965287133071523,0.02990319336161853,0.02592211210692722,9.998532233735876e-06
10129,327,0.5,0.0,0.05938815317126113,-0.27686591659273424,8.754923499199733e-08,3.582640770341071e-07,4.264998773654683e-08,0.0005053143125934213,5.061960046356569e-06,1.4724954515447807e-10
10130,327,0.5,0.0,0.058828959921752966,-0.28034217996256694,6.0721080559912165e-09,6.227311300677047e-08,5.9527890139913306e-08,0.005692773774691832,0.042925201870881606,2.410684305458548e-08
10131,327,0.5,0.0,0.06381276146975444,-0.2553527187023844,2.6455891054659915e-07,2.518223509695055e-07,2.1822825185044246e-05,0.01509826415397496,0.049703095348685826,2.0010096708939307e-06
10132,327,0.5,0.0,0.06826912774752368,-0.18883750417402811,5.173137014709823e-08,0.011752256992001813,5.0622786633825266e-08,0.13676886188026646,0.00019444136916690888,0.0016726041119018526
10133,327,0.5,0.0,0.07817031507763005,-0.2373282104730606,4.349691790053196e-06,3.387565977328915e-05,0.0022374198988623544,0.13426319171266013,4.711886333706079e-06,2.8641846439017765e-10
10134,327,0.5,0.0,0.08627666627652653,-0.3033822455576488,2.283179979982259e-06,2.914217824507619e-07,2.0325668546273262e-08,0.0034670535898178242,0.0018664751117346949,0.05596478527273496
10135,327,0.5,0.0,0.1103030682609351,-0.19014786519110202,6.186050755008722e-07,0.007360612685527008,2.1242946435667402e-08,9.317436711533362e-05,0.07132314154716934,0.058819869818185835
10136,327,0.5,0.15048193146538758,0.21232942592038376,-0.30233787425926756,9.780888953240351e-09,2.516046836110567e-07,2.1690417746591696e-08,0.005203484581390215,0.007768825044210077,0.00998218510346571
10137,327,0.5,0.0,0.17243995050627997,-0.2366837333355631,8.785183127518303e-07,0.0002551114870734633,1.1355667867694871e-05,0.00672703600939031,0.0068775658268901705,0.0004242304541696412
10138,327,-0.5,0.0,0.11726310265899587,-0.22100189908274584,1.237229014792852e-08,0.0008216041048123076,2.4911023190250626e-08,0.03555335230985804,0.0006331272325545445,0.0571009674232728
10139,327,-0.5,0.0,0.1969978794366059,-0.18618858201163155,0.006348363658379473,1.786023473994585e-05,2.668424198023212e-08,0.000784616696719863,0.05261005631315569,0.05612345335985417
10140,327,-0.5,0.0,0.21635709711751208,-0.2098084084157433,0.01531276063144338,1.1614532997590348e-07,5.8192529389941116e-08,0.0004882944829411487,0.0026669450284065193,2.0686778449306527e-10
10141,327,-100.0,0.1500002032152418,0.3051861940179162,-0.22111822877611434,0.00037322256791425825,0.00012501751890269298,2.796207078952907e-08,0.09656689096981537,0.07133773279547277,0.019243534051115396
10142,328,0.5,0.22991279629833253,0.1485082663157328,-0.17124642162982906,0.00012303553775900285,0.0019644069695394333,0.008125379440267593,0.005856363492027236,0.0006232457191783567,1.8860051777999154e-10
10143,328,0.5,0.1790788321357888,0.15815248177032948,-0.09874465755586113,0.26751831522137764,0.008850128673745015,2.0303560658851968e-08,0.008789884883094628,0.03384835908078382,0.0609258240078855
10144,328,0.5,0.0,0.1584122704466052,-0.23711060626166208,7.065857820440162e-05,3.94415928296869e-07,7.257278493508699e-08,0.00127049668083546,0.007811481728356343,0.027951950471874557
10145,328,0.5,0.20924237856530248,0.22519146897935396,-0.17212689891457558,0.019744390669434998,1.0075289797903996e-05,0.003491953679243284,3.1491828440905585e-05,0.00012423756398939872,0.004900167213008448
10146,328,0.5,0.0,0.23790606137860293,-0.15972620876772065,1.2960936908921967e-05,0.005072895349042595,7.537843592706304e-07,0.0001715142950022803,3.585944110280757e-06,1.8476087915860944e-10
10147,328,0.5,0.0,0.17089881008332844,-0.24668329853032317,0.0017054976953221664,1.0518324239166923e-05,1.929097538370265e-08,0.0062041651952492675,0.0033585777461186007,4.375497379771826e-05
10148,328,0.5,0.0,0.1350956600341977,-0.19817522455539024,1.001851599596383e-05,0.0002891997857717591,7.483125370057539e-08,0.029150065632498372,3.520222903155171e-07,2.2873018974442943e-10
10149,328,0.5,0.0,0.09849507647384532,-0.23553737572261266,7.395900556973277e-07,1.6201564907811387e-07,9.580639535778488e-06,0.10517789056420497,3.969408856113919e-06,0.0648621895698175
10150,328,-100.0,0.0,0.11198697135937133,-0.22301982917955943,1.529305117980081e-08,9.743029239822777e-07,0.0035897996213531454,0.012342185122288584,2.8032541161086183e-06,0.06490549877903135
10151,329,0.5,0.0,0.011331737092791732,-0.1442072344677789,0.005052113833456919,2.3275460897892764e-05,0.0019140344540783288,0.09152946695078809,0.018321805425121403,0.0012639372645675568
10152,329,0.5,0.21010433497873315,0.010430538737732567,-0.20508035165922983,6.59280258450621e-07,0.0014215621515072034,3.067068945018802e-08,0.08228382436411126,0.04502821532235032,1.9744947730626866e-10
10153,329,0.5,0.3,0.007718238918918887,-0.22108868892703737,1.329077600007586e-08,5.644751890814024e-09,0.0005571645879233902,0.020411038013929617,0.026722298993824268,0.020169075458543895
10154,329,0.5,0.0,0.006576709519950818,-0.23923877972577298,0.03865755697032615,7.49319368838615e-09,6.544775433913425e-07,0.13121831806249604,0.005326411739103771,2.2457012470028855e-10
10155,329,0.5,0.0,0.005616366488385332,-0.299114704983575,1.285119287666579e-05,1.0213302117960983e-08,1.2067282699847316e-07,0.003243962774148685,0.03113759577383096,0.08455470144632254
10156,329,0.5,0.0,0.006654995181997982,-0.20984357365274006,4.361772292464305e-06,0.000973635282511323,0.0005908146077933843,0.033308028834471204,0.0010999540930515953,0.08330635551029794
10157,329,0.5,0.0,0.008412475813015628,-0.15974756726729017,1.0787424066810962e-05,0.0664626055952611,0.032162812376529105,0.04844507382388249,0.00031513383892970006,0.0821156075402862
10158,329,0.5,0.0,0.01015167715297083,-0.3241225906780788,8.70304063759195e-06,4.906272684203131e-07,1.6854961891734663e-08,0.03269820178549794,0.06368985933066186,0.0809086995034326
10159,329,0.5,0.0,0.006109802453114273,-0.19712576972586768,0.07962279978100333,6.5482672087598564e-06,0.000655761017154817,0.03737386633946712,0.03035746559836601,2.0056795358527866e-10
10160,329,0.5,0.25252503453357317,0.005094515979830519,-0.11378957405686378,2.68976422980976e-05,0.2127784597847798,0.0037873793914892867,0.00375512963181249,0.000716677359584171,0.006693641705106854
10161,329,0.5,0.26469835961057264,0.005748815218120869,-0.1858700190138604,0.0018403171096371485,3.4186472150271717e-07,0.01635200616398725,0.1137381279298239,0.08099087002962951,0.05248851684941809
10162,329,0.5,0.2276182268793152,0.008885465210933571,-0.2205918550491333,1.2328846504393338e-08,0.011559066057371992,0.0002404264000791929,0.019886002095856264,0.004861669150661136,0.03869162449722164
10163,329,0.5,0.16322381259618693,0.009571207150649467,-0.1592813764299665,0.05957212228698254,0.03516980237537382,4.366477625286553e-08,0.011894335306941664,0.0002238195805392941,0.0005957859069318887
10164,329,0.5,0.15208867695952255,0.008685302708116493,-0.17472500705293245,0.007029594047783596,8.860153338678418e-06,2.395223407729989e-06,0.042394416379221554,0.001618504691415785,0.0012478100578166287
10165,329,0.5,0.0,0.007352794164751516,-0.1206904975431306,0.0007212395372816718,0.4709319177711242,6.000563781547109e-08,0.05536525841144404,0.006328910043030252,3.0718053012756764e-08
10166,329,0.5,0.0,0.007757875591678945,-0.2551136612892151,0.020126955717360825,4.224204373001998e-08,2.7966758377944145e-07,0.03250030828479263,0.0009409988804392157,0.07544541541662213
10167,329,0.5,0.0,0.007222085291792159,-0.2021877101489476,5.273572582303342e-07,0.0006388582701052775,5.1800129998289446e-08,0.026358930433035152,0.0008222546481656431,0.06898094769230981
10168,329,0.5,0.0,0.007151568697304416,-0.2752171888947487,4.303603415963749e-07,0.00134395970096027,5.087245762090552e-08,0.0035951489099540616,7.141717739178897e-05,2.8441452992120285e-10
10169,329,0.5,0.0,0.009364642847837844,-0.2214320889807173,3.262270951259223e-05,1.3557946588927047e-08,0.0003534043251562037,0.0002576008314814442,0.0002135306023175029,2.926353725540043e-10
10170,329,0.5,0.0,0.012688885488504368,-0.21471223128693445,5.7555483757745234e-05,1.2475735474360995e-08,4.501046053598044e-06,0.0002143074754226734,0.04905405803798088,0.06596097839881405
10171,329,0.5,0.0,0.016808405421136655,-0.2856228509119579,6.908715993357667e-08,1.393670870845301e-07,1.7172086782527677e-06,0.0015426893748038027,0.04284384637621388,1.4005125648507497e-10
10172,329,0.5,0.0,0.00854432009021459,-0.260389150253364,1.8954841346504174e-09,0.004231494859108693,4.605143209356632e-08,0.11372915439569212,0.0028680880062340337,1.9575274847837995e-06
10173,329,0.5,0.0,0.008008830204557879,-0.19926634595862455,6.094911739445084e-08,3.879131966401725e-05,4.130378017588767e-08,0.07849187771205288,0.0014777267607634745,0.08708092117440301
10174,329,-0.5,0.0,0.008908777614658378,-0.20998572334647178,6.437590152372127e-08,0.022755664928588368,4.1594116593013986e-08,0.010563170455322563,0.0002286222989477026,0.04054531273760836
10175,329,-0.5,0.0,0.010292726618703467,-0.20979982976402556,3.2807603855189786e-09,0.029014120649507855,3.0702410274306734e-08,0.052840275550352825,0.0006632008618017014,2.9317427071254504e-10
