generator,test_idx,speed,r_leg,l_leg,mse,dtw,fft
cpg_matsuoka,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.05676157286164313,0.5605179252135395,2.033077407007207
fft_mlp_v2_baseline,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.03421189838707594,0.42947699821422025,1.2244371045219185
fft_mlp_v2_phase,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.03405985580937306,0.42748627520428467,1.2233619738785393
fft_mlp_v2_residual,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.014595647226637075,0.19764446880718048,0.6117469846010586
fft_mlp_v2_phase_residual,910,0.5111591430664062,0.7751489281654358,0.7883797287940979,0.02274141545631252,0.2064044879515544,0.6182434286233124
fft_mlp_review,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.028850092761797935,0.2716694317995298,0.7525181586672366
fft_mlp,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.031014592359973794,0.347692734934423,0.9885099499257922
raw_mocap,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.0122621109783845,0.13082923856892065,0.3208231730786757
cubic_spline,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.012742778084767455,0.1584010958145183,0.52631139385108
cpg_matsuoka,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.08999103227654161,0.7123804440944775,2.5383702473243535
fft_mlp_v2_baseline,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.01927844776610289,0.2761159478287053,0.9154667880498447
fft_mlp_v2_phase,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.023110260140113567,0.31084788725617807,0.990477831511826
fft_mlp_v2_residual,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.008742415580875858,0.12519961088899448,0.429914280902939
fft_mlp_v2_phase_residual,212,1.2545766105428773,0.848772406578064,0.8538340926170349,0.01330499623860749,0.14756507330992094,0.44658873105084523
fft_mlp_review,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.01090868726286503,0.2255234551582475,0.6143191495134418
fft_mlp,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.01640316308685097,0.27601603301416516,0.7260510974180377
raw_mocap,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.0044696852610038385,0.124205159663947,0.37244900701592315
cubic_spline,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.004751922884388357,0.12579008684495682,0.3500080007036779
cpg_matsuoka,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.07568394507963712,0.6587452926250214,2.4134319952021563
fft_mlp_v2_baseline,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.015293470218144914,0.2864377781729429,0.9318459041192936
fft_mlp_v2_phase,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.016340436024134857,0.29849005711929066,0.9374450224117886
fft_mlp_v2_residual,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.003919802723810165,0.1347365509050698,0.3657101236858395
fft_mlp_v2_phase_residual,979,1.0777078295510913,0.9167536497116089,0.9164755344390869,0.005283217866041864,0.12968384749594958,0.38457724148985295
fft_mlp_review,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.020572823694315578,0.29356896760691514,0.819778034622115
fft_mlp,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.027442462012367667,0.37214594994227074,1.1800687267681704
raw_mocap,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.0036489338873716935,0.13764550633196382,0.37767242677515894
cubic_spline,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.002950048966899925,0.1044603522845249,0.3457299219280597
cpg_matsuoka,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.06835129528911758,0.6243728996284408,2.1696223427811314
fft_mlp_v2_baseline,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.01673407541850655,0.2991567361827689,0.9787268499700715
fft_mlp_v2_phase,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.021314191209054922,0.3345965752851831,1.0795542977318808
fft_mlp_v2_residual,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.007141114640550649,0.18640990714252265,0.6060164471336967
fft_mlp_v2_phase_residual,555,1.3254968868279309,0.8502301573753357,0.8526734113693237,0.006865442611718436,0.18576161334424815,0.6617069322285848
fft_mlp_review,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.03244003988811843,0.3915991158139408,0.7267147110415264
fft_mlp,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.016818656167137087,0.30094581848040025,0.9142257477836967
raw_mocap,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.005364223852044708,0.1428108263654872,0.39129007279762806
cubic_spline,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.0037366075047767107,0.09438994923036599,0.21395821408310625
cpg_matsuoka,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.059494534224781605,0.5839453572959725,2.065775854654717
fft_mlp_v2_baseline,1058,0.6947281471768716,0.8755679726600647,0.856531023979187,0.03302871141383451,0.4277844664220917,1.0615483367971328
